,average,yearpublished,minplayers,maxplayers,NEW_CAT_Family_Game,NEW_CAT_Heavy_Game,NEW_CAT_Party_Game,NEW_CAT_Strategy_Game
9295,6.61083,2019,2.0,4.0,1,0,0,0
9296,6.79938,2015,1.0,5.0,0,0,0,1
9297,6.30943,2004,2.0,4.0,1,0,0,0
9298,5.62963,2009,2.0,4.0,0,0,0,1
9299,7.84241,2011,2.0,3.0,0,1,0,0
9300,6.6108,2015,2.0,2.0,0,0,0,1
9301,6.41556,2004,3.0,6.0,0,0,1,0
9302,7.68457,2009,2.0,2.0,0,0,0,1
9303,7.4258,2013,1.0,2.0,0,0,0,1
9304,6.75907,2011,2.0,5.0,1,0,0,0
9305,6.2179,2005,2.0,4.0,1,0,0,0
9306,5.67858,2009,2.0,5.0,0,0,0,0
9307,5.34258,2018,2.0,4.0,0,0,0,0
9308,6.86883,1999,2.0,2.0,0,0,0,1
9309,6.74903,2016,2.0,4.0,0,0,0,0
9310,4.08617,1995,2.0,4.0,0,0,0,0
9311,5.14444,1988,2.0,4.0,1,0,0,0
9312,6.75807,2010,2.0,4.0,0,1,0,0
9313,7.13407,2014,2.0,2.0,0,0,0,1
9314,6.46128,1989,2.0,2.0,0,0,0,1
9315,6.60062,2018,1.0,5.0,0,0,0,1
9316,6.75343,2014,4.0,6.0,0,0,0,1
9317,5.45217,2013,4.0,10.0,0,0,1,0
9318,7.30498,2021,1.0,4.0,1,0,0,0
9319,6.34969,1973,2.0,8.0,0,0,1,0
9320,5.67584,1999,4.0,7.0,0,0,1,0
9321,5.5177,1968,2.0,4.0,1,0,0,0
9322,6.82509,2012,2.0,4.0,0,1,0,0
9323,4.67143,1994,2.0,6.0,0,0,1,0
9324,8.04733,2020,1.0,3.0,0,0,0,1
9325,4.71739,1991,2.0,5.0,0,0,0,1
9326,5.61398,2012,2.0,4.0,0,0,0,1
9327,6.50497,1980,2.0,6.0,0,0,0,1
9328,6.54627,1990,4.0,6.0,0,0,1,0
9329,6.15124,1989,1.0,1.0,0,0,0,1
9330,5.68354,2015,2.0,4.0,1,0,0,0
9331,6.22348,2016,3.0,6.0,0,0,1,0
9332,7.46,2021,2.0,5.0,1,0,0,0
9333,5.88627,2009,3.0,8.0,0,0,1,0
9334,7.24342,1994,2.0,2.0,0,0,0,1
9335,7.25807,2014,1.0,4.0,0,1,0,0
9336,7.52888,2012,2.0,4.0,0,0,0,1
9337,8.00589,2014,2.0,7.0,0,0,0,1
9338,5.95879,2012,2.0,4.0,0,0,0,1
9339,6.6028,1977,2.0,2.0,0,0,0,1
9340,5.20141,2009,2.0,2.0,1,0,0,0
9341,7.64469,2017,1.0,1.0,0,0,0,1
9342,6.85706,2016,2.0,5.0,1,0,0,0
9343,4.9945,1993,2.0,10.0,0,0,1,0
9344,5.39125,2001,2.0,15.0,0,0,1,0
9345,5.3375,2013,2.0,4.0,0,0,0,1
9346,7.2795,2021,2.0,4.0,1,0,0,0
9347,6.85631,2019,1.0,8.0,0,0,1,0
9348,7.7055,2010,1.0,4.0,0,0,0,1
9349,5.76466,2013,3.0,6.0,0,0,1,0
9350,6.57514,2008,2.0,4.0,0,0,0,1
9351,5.30071,2018,2.0,5.0,1,0,0,0
9352,6.93802,2018,1.0,1.0,0,0,0,1
9353,6.16131,2018,2.0,8.0,0,0,1,0
9354,8.06188,2015,2.0,2.0,0,0,0,1
9355,6.83621,2021,1.0,4.0,1,0,0,0
9356,6.955,2015,2.0,4.0,0,0,0,1
9357,5.19494,2002,2.0,4.0,0,0,0,0
9358,6.80119,2003,2.0,4.0,0,0,0,1
9359,7.29757,2021,2.0,6.0,0,0,1,0
9360,6.54094,2015,2.0,6.0,0,0,0,1
9361,5.36163,1994,2.0,12.0,0,0,0,1
9362,7.19285,2020,1.0,4.0,0,0,0,1
9363,5.28281,1999,2.0,8.0,0,0,1,0
9364,6.91176,2015,2.0,4.0,1,0,0,0
9365,6.48244,2019,2.0,4.0,0,0,0,1
9366,7.02281,2021,2.0,5.0,1,0,0,0
9367,5.83868,2006,2.0,2.0,0,0,0,1
9368,5.40126,1950,2.0,6.0,0,0,1,0
9369,6.27314,2014,1.0,6.0,0,0,0,1
9370,7.20755,1991,2.0,2.0,0,1,0,0
9371,7.00071,2019,2.0,2.0,0,0,0,1
9372,6.22516,1989,2.0,6.0,0,0,0,1
9373,5.28124,1990,2.0,6.0,0,0,1,0
9374,7.85379,2021,4.0,5.0,1,0,0,0
9375,5.29371,1965,2.0,4.0,1,0,0,0
9376,7.18346,2006,2.0,4.0,0,1,0,0
9377,6.4105,2016,2.0,8.0,0,0,1,0
9378,7.54191,2011,1.0,1.0,0,0,0,1
9379,5.7673,2015,1.0,4.0,1,0,0,0
9380,6.05068,2005,4.0,4.0,1,0,0,0
9381,7.34524,2013,2.0,2.0,0,0,0,1
9382,7.30094,2016,1.0,6.0,0,0,0,1
9383,6.09811,2012,2.0,4.0,0,0,0,1
9384,3.62755,2003,2.0,6.0,0,0,1,0
9385,7.06962,2011,2.0,2.0,1,0,0,0
9386,5.43027,2013,2.0,4.0,0,0,0,0
9387,6.93391,2015,2.0,4.0,0,0,0,1
9388,7.11541,1986,1.0,3.0,0,0,0,1
9389,6.25535,1975,2.0,2.0,0,0,0,1
9390,7.11447,1993,2.0,2.0,0,0,0,1
9391,6.05384,2017,2.0,6.0,0,0,1,0
9392,4.9717,2012,2.0,4.0,0,0,0,1
9393,6.00579,1998,3.0,9.0,0,0,1,0
9394,7.14293,2018,3.0,4.0,1,0,0,0
9395,6.72716,2019,2.0,4.0,1,0,0,0
9396,5.99635,1980,2.0,2.0,0,0,0,1
9397,7.58893,2019,1.0,2.0,1,0,0,0
9398,6.62107,2019,2.0,4.0,1,0,0,0
9399,7.32954,2003,2.0,2.0,0,0,0,1
9400,5.91558,2007,1.0,4.0,1,0,0,0
9401,5.69766,2011,3.0,6.0,0,0,1,0
9402,6.46972,2016,2.0,5.0,1,0,0,0
9403,6.10209,2012,2.0,4.0,0,0,0,0
9404,6.05527,2015,2.0,4.0,0,0,0,0
9405,5.45786,1987,2.0,6.0,0,0,1,0
9406,4.625,1964,3.0,4.0,0,0,0,0
9407,5.55266,2013,5.0,10.0,0,0,1,0
9408,6.4231,2012,2.0,4.0,0,0,0,1
9409,7.24747,1997,2.0,4.0,0,0,0,0
9410,7.40873,2018,2.0,4.0,1,0,0,0
9411,8.47899,2020,2.0,2.0,0,0,0,1
9412,6.03639,2006,2.0,4.0,0,0,0,1
9413,6.55758,2006,4.0,8.0,0,0,1,0
9414,7.66986,2021,2.0,4.0,1,0,0,0
9415,7.07595,1989,4.0,10.0,0,0,1,0
9416,6.09949,2018,2.0,6.0,0,0,1,0
9417,7.55728,1996,2.0,4.0,0,0,0,1
9418,6.15599,2016,2.0,5.0,1,0,0,0
9419,7.2557,2018,2.0,5.0,0,0,0,1
9420,5.40411,2017,2.0,7.0,0,0,1,0
9421,8.15791,2019,2.0,2.0,0,0,0,1
9422,6.02057,1990,3.0,5.0,1,0,0,0
9423,4.97253,2010,2.0,4.0,0,0,0,0
9424,5.92804,1999,2.0,2.0,0,0,0,0
9425,6.63915,2020,2.0,4.0,0,0,0,1
9426,7.85285,2018,2.0,4.0,1,0,0,0
9427,5.45617,2014,3.0,6.0,0,0,1,0
9428,7.9592,2020,2.0,5.0,1,0,0,0
9429,5.40595,2011,2.0,4.0,0,0,0,0
9430,7.28354,2001,2.0,5.0,0,1,0,0
9431,6.63989,2011,2.0,4.0,1,0,0,0
9432,6.07293,2013,2.0,5.0,1,0,0,0
9433,6.74342,2021,4.0,8.0,0,0,1,0
9434,6.75732,2000,2.0,2.0,0,0,0,1
9435,5.50532,2005,2.0,5.0,0,0,0,1
9436,6.98025,2003,2.0,6.0,0,0,1,0
9437,5.46877,2012,2.0,4.0,1,0,0,0
9438,5.87962,1987,2.0,6.0,0,0,0,1
9439,6.83813,2015,1.0,4.0,0,0,0,1
9440,6.40987,2018,2.0,4.0,1,0,0,0
9441,6.82197,2016,2.0,4.0,1,0,0,0
9442,6.4535,1992,2.0,4.0,1,0,0,0
9443,6.73268,2018,2.0,4.0,0,0,0,1
9444,7.98153,2018,1.0,3.0,0,0,0,1
9445,5.4465,1998,2.0,5.0,1,0,0,0
9446,6.0121,1999,2.0,4.0,0,0,0,0
9447,5.47117,2000,2.0,2.0,1,0,0,0
9448,5.36159,2001,2.0,4.0,0,0,0,0
9449,5.92594,2012,2.0,5.0,1,0,0,0
9450,6.58185,1981,2.0,4.0,1,0,0,0
9451,6.37707,1993,2.0,4.0,1,0,0,0
9452,5.39299,1986,2.0,8.0,0,0,0,1
9453,6.16484,2015,3.0,5.0,1,0,0,0
9454,5.78503,1972,2.0,4.0,0,0,0,1
9455,6.43389,2019,1.0,4.0,0,1,0,0
9456,4.32818,1968,2.0,4.0,0,0,0,0
9457,6.30573,2014,4.0,7.0,0,0,1,0
9458,5.58496,1952,2.0,4.0,0,0,0,0
9459,6.57032,2011,1.0,4.0,0,0,0,0
9460,5.6645,2015,2.0,8.0,0,0,1,0
9461,6.72866,2006,2.0,2.0,0,0,0,0
9462,6.7879,1981,2.0,2.0,0,0,0,1
9463,6.52618,2016,1.0,4.0,1,0,0,0
9464,6.04739,2016,2.0,2.0,0,0,0,0
9465,6.57827,2020,2.0,6.0,0,0,1,0
9466,5.73719,2012,1.0,4.0,1,0,0,0
9467,5.75783,2016,4.0,4.0,1,0,0,0
9468,6.68426,2012,2.0,4.0,0,0,0,0
9469,7.18333,1992,1.0,2.0,0,0,0,1
9470,6.16218,1999,2.0,4.0,0,0,0,1
9471,6.55385,2003,2.0,2.0,0,0,0,1
9472,6.12179,1990,2.0,5.0,1,0,0,0
9473,6.2962,2018,3.0,6.0,0,0,1,0
9474,7.11242,2021,1.0,4.0,0,0,0,1
9475,6.80833,2018,2.0,6.0,0,0,1,0
9476,6.64327,2000,2.0,6.0,0,0,0,1
9477,6.03519,2012,2.0,6.0,0,0,0,1
9478,5.89955,2016,2.0,4.0,1,0,0,0
9479,7.4912,2021,1.0,4.0,0,0,0,1
9480,7.52641,2010,2.0,4.0,0,1,0,0
9481,6.85573,2016,2.0,4.0,0,0,0,1
9482,6.495,1910,2.0,4.0,1,0,0,0
9483,8.21785,2019,1.0,1.0,0,1,0,0
9484,6.36667,1974,2.0,2.0,0,0,0,1
9485,6.73654,2008,2.0,8.0,0,0,1,0
9486,7.23205,2018,2.0,6.0,0,0,1,0
9487,6.15,2017,2.0,6.0,0,0,1,0
9488,6.48115,2021,2.0,8.0,0,0,1,0
9489,5.59103,2009,2.0,4.0,1,0,0,0
9490,5.59231,2009,2.0,12.0,0,0,1,0
9491,6.46256,1980,2.0,2.0,0,0,0,1
9492,6.28101,2014,2.0,6.0,0,0,0,1
9493,6.28774,2018,2.0,2.0,0,0,0,1
9494,6.85288,1978,2.0,2.0,0,1,0,0
9495,6.72788,2015,2.0,2.0,1,0,0,0
9496,6.24469,2017,2.0,4.0,0,0,0,1
9497,7.60154,2018,1.0,4.0,0,0,0,1
9498,5.6329,2012,2.0,4.0,1,0,0,0
9499,5.76065,1981,1.0,2.0,0,0,0,1
9500,7.93205,2020,2.0,2.0,0,0,0,1
9501,6.70516,2010,1.0,6.0,0,0,0,1
9502,6.03813,2016,2.0,14.0,0,0,1,0
9503,5.61336,2007,2.0,5.0,1,0,0,0
9504,5.48777,2007,2.0,5.0,0,0,0,1
9505,6.20323,1981,3.0,22.0,0,0,0,1
9506,6.97542,2019,2.0,5.0,1,0,0,0
9507,5.76065,1985,3.0,3.0,1,0,0,0
9508,6.67527,2018,3.0,4.0,1,0,0,0
9509,7.70417,2012,1.0,4.0,0,1,0,0
9510,5.29316,1983,2.0,6.0,0,0,1,0
9511,5.92871,2005,2.0,5.0,0,0,0,0
9512,7.02937,2021,1.0,1.0,1,0,0,0
9513,7.18494,2020,2.0,4.0,0,0,0,1
9514,6.475,2016,1.0,1.0,1,0,0,0
9515,4.03184,2000,2.0,8.0,0,0,1,0
9516,7.4471,2004,2.0,2.0,0,0,0,1
9517,6.26832,2012,1.0,4.0,1,0,0,0
9518,5.37381,2007,3.0,12.0,0,0,1,0
9519,5.68916,2005,3.0,8.0,0,0,1,0
9520,6.93151,2020,1.0,4.0,0,0,0,1
9521,5.02447,2011,3.0,8.0,0,0,1,0
9522,6.91435,2001,2.0,2.0,1,0,0,0
9523,6.38161,2018,2.0,5.0,1,0,0,0
9524,7.28974,2018,1.0,5.0,0,0,0,1
9525,5.32839,2010,2.0,6.0,0,0,1,0
9526,6.25813,2015,2.0,2.0,1,0,0,0
9527,7.02942,2021,1.0,6.0,0,0,1,0
9528,5.25961,2009,2.0,4.0,0,0,0,0
9529,6.64578,1984,2.0,6.0,0,0,0,1
9530,5.57597,2006,2.0,2.0,1,0,0,0
9531,6.03117,1910,2.0,12.0,0,0,1,0
9532,8.32893,2019,2.0,2.0,0,0,0,1
9533,6.91903,2012,2.0,4.0,0,0,0,1
9534,4.83766,1992,2.0,4.0,1,0,0,0
9535,7.01266,1974,1.0,2.0,0,0,0,1
9536,6.72403,2004,1.0,2.0,0,0,0,1
9537,6.30387,2018,2.0,8.0,0,0,1,0
9538,7.51719,2019,2.0,5.0,0,0,0,1
9539,7.58929,2020,2.0,4.0,1,0,0,0
9540,6.81104,2014,2.0,2.0,1,0,0,0
9541,6.73409,2018,2.0,2.0,1,0,0,0
9542,5.47987,2009,2.0,4.0,1,0,0,0
9543,6.16955,1979,8.0,10.0,0,1,0,0
9544,5.51968,2016,2.0,5.0,1,0,0,0
9545,5.60162,2000,2.0,4.0,1,0,0,0
9546,7.89344,2021,2.0,5.0,0,0,0,1
9547,6.61364,2012,2.0,6.0,0,0,1,0
9548,6.37019,2012,3.0,4.0,1,0,0,0
9549,6.9014,2017,2.0,5.0,1,0,0,0
9550,4.71532,1999,2.0,4.0,1,0,0,0
9551,5.73565,2013,2.0,4.0,0,0,0,1
9552,5.59481,2003,2.0,5.0,1,0,0,0
9553,5.88891,2000,2.0,4.0,1,0,0,0
9554,7.75128,2021,1.0,8.0,0,0,1,0
9555,6.14675,1986,1.0,22.0,0,0,1,0
9556,6.45578,2019,2.0,4.0,1,0,0,0
9557,5.45623,2006,4.0,10.0,0,0,1,0
9558,6.17273,2007,2.0,4.0,0,0,0,1
9559,5.17261,2013,3.0,6.0,0,0,1,0
9560,7.26471,1978,2.0,2.0,0,1,0,0
9561,6.31993,1990,2.0,4.0,0,0,0,1
9562,8.52367,2011,2.0,8.0,0,1,0,0
9563,6.08791,2018,3.0,6.0,0,0,1,0
9564,5.64706,2009,2.0,4.0,1,0,0,0
9565,8.4157,2014,1.0,4.0,0,1,0,0
9566,6.31895,1993,2.0,4.0,0,1,0,0
9567,7.03529,2017,1.0,6.0,0,0,1,0
9568,5.34444,2001,2.0,2.0,0,0,0,1
9569,5.6559,2004,2.0,5.0,0,0,0,0
9570,7.54818,2016,2.0,2.0,0,0,0,1
9571,5.39742,2013,2.0,6.0,0,0,1,0
9572,6.15595,1997,2.0,2.0,1,0,0,0
9573,7.66699,2016,2.0,3.0,0,0,0,1
9574,6.55157,2020,1.0,2.0,0,0,0,1
9575,7.02433,2019,1.0,4.0,0,0,0,1
9576,5.86438,2008,2.0,4.0,1,0,0,0
9577,7.13007,1995,2.0,2.0,0,0,0,1
9578,5.96765,2008,2.0,4.0,1,0,0,0
9579,6.32157,2015,2.0,6.0,0,0,1,0
9580,6.57273,2017,1.0,4.0,0,0,0,1
9581,5.6183,2001,2.0,5.0,1,0,0,0
9582,6.42856,1981,2.0,8.0,0,0,0,1
9583,6.97582,1984,1.0,1.0,0,0,0,1
9584,5.28431,2014,1.0,6.0,0,0,1,0
9585,6.70523,2016,2.0,2.0,1,0,0,0
9586,6.34831,2016,3.0,6.0,0,0,1,0
9587,4.98595,2010,2.0,6.0,0,0,1,0
9588,4.84804,1910,2.0,6.0,0,0,1,0
9589,5.70693,2014,2.0,5.0,0,0,0,0
9590,5.08614,2010,2.0,6.0,0,0,1,0
9591,7.1138,2021,2.0,2.0,0,0,0,1
9592,5.92985,2015,2.0,2.0,1,0,0,0
9593,5.69386,1980,2.0,2.0,0,0,0,1
9594,7.05425,1998,2.0,6.0,0,0,0,1
9595,5.97516,1990,2.0,5.0,1,0,0,0
9596,7.09211,2016,1.0,2.0,0,0,0,1
9597,5.73709,2003,2.0,2.0,0,0,0,1
9598,5.01996,2016,2.0,6.0,0,0,1,0
9599,7.5464,2021,2.0,4.0,0,0,0,1
9600,5.22433,2016,2.0,6.0,0,0,1,0
9601,6.7129,2019,2.0,6.0,0,0,1,0
9602,6.5753,1998,2.0,8.0,0,0,0,1
9603,5.48947,1974,2.0,2.0,0,0,0,1
9604,6.01072,2009,1.0,2.0,1,0,0,0
9605,5.81184,1991,2.0,4.0,0,0,0,1
9606,4.54285,1987,2.0,6.0,0,0,0,1
9607,7.99085,2000,1.0,4.0,0,1,0,0
9608,5.92842,1978,2.0,2.0,0,0,0,1
9609,7.0759,2016,2.0,5.0,0,0,0,1
9610,5.39404,1983,1.0,7.0,0,0,0,1
9611,7.56941,2016,2.0,4.0,0,0,0,1
9612,8.09675,2021,1.0,1.0,1,0,0,0
9613,6.40304,2019,1.0,22.0,0,0,1,0
9614,7.17072,2020,2.0,5.0,0,0,0,0
9615,4.44605,2012,3.0,7.0,0,0,1,0
9616,7.95882,2021,1.0,5.0,0,0,0,1
9617,5.83691,1980,2.0,6.0,0,0,1,0
9618,6.58684,2005,1.0,1.0,1,0,0,0
9619,8.51711,2019,2.0,2.0,0,1,0,0
9620,7.54006,2020,2.0,2.0,1,0,0,0
9621,5.01895,2019,2.0,4.0,1,0,0,0
9622,6.28692,2020,1.0,4.0,1,0,0,0
9623,6.81663,1989,3.0,6.0,0,0,0,1
9624,8.33289,2015,1.0,2.0,0,0,0,1
9625,5.64184,1981,1.0,22.0,0,0,1,0
9626,6.75225,2017,1.0,12.0,0,0,1,0
9627,7.49862,2015,2.0,8.0,0,0,0,1
9628,6.05691,1977,2.0,2.0,0,0,0,1
9629,5.31599,1978,2.0,2.0,0,0,0,1
9630,7.35059,2021,2.0,6.0,0,0,0,1
9631,6.14211,1980,2.0,2.0,1,0,0,0
9632,6.54447,2016,1.0,4.0,1,0,0,0
9633,5.95695,2014,2.0,6.0,0,0,1,0
9634,5.90928,2018,2.0,4.0,1,0,0,0
9635,7.49959,2021,1.0,1.0,1,0,0,0
9636,6.47257,2014,2.0,6.0,0,0,1,0
9637,5.87373,2018,3.0,10.0,0,0,1,0
9638,5.50507,2014,3.0,5.0,1,0,0,0
9639,6.23691,2005,2.0,6.0,0,0,1,0
9640,5.69172,2004,2.0,2.0,1,0,0,0
9641,5.44408,1991,2.0,6.0,0,0,1,0
9642,6.85132,2014,3.0,8.0,0,0,0,1
9643,7.20874,2015,2.0,8.0,0,0,0,1
9644,6.19288,2015,2.0,2.0,1,0,0,0
9645,7.37854,2018,2.0,2.0,1,0,0,0
9646,8.86711,2020,2.0,8.0,0,0,0,1
9647,6.54974,2016,3.0,6.0,0,0,1,0
9648,6.86575,2018,1.0,1.0,1,0,0,0
9649,5.99987,2018,2.0,4.0,1,0,0,0
9650,5.3912,2018,2.0,7.0,0,0,1,0
9651,5.45183,2018,1.0,4.0,1,0,0,0
9652,5.45331,2012,2.0,6.0,0,0,0,1
9653,5.50695,2005,3.0,6.0,0,0,1,0
9654,7.21126,2016,2.0,5.0,1,0,0,0
9655,6.71707,2017,2.0,4.0,0,0,0,1
9656,6.25795,2015,1.0,5.0,1,0,0,0
9657,6.10132,2011,2.0,6.0,0,0,1,0
9658,8.54079,2017,2.0,3.0,0,0,0,1
9659,6.02185,2012,2.0,6.0,0,0,1,0
9660,5.56827,2019,1.0,4.0,0,0,0,1
9661,7.30424,2017,2.0,4.0,0,0,0,1
9662,5.22252,2004,2.0,4.0,0,0,0,0
9663,6.24437,1979,2.0,2.0,0,0,0,1
9664,5.28974,2002,2.0,4.0,0,0,0,0
9665,6.03344,2010,2.0,4.0,0,0,0,1
9666,6.88377,2005,2.0,2.0,0,0,0,1
9667,6.29185,2001,3.0,4.0,0,0,0,1
9668,6.23736,2019,2.0,8.0,0,0,1,0
9669,5.41755,1977,2.0,2.0,0,0,0,1
9670,5.85296,2015,3.0,6.0,0,0,1,0
9671,6.08581,2019,3.0,8.0,0,0,1,0
9672,7.17616,2013,2.0,2.0,1,0,0,0
9673,6.0157,2015,2.0,4.0,0,1,0,0
9674,6.43642,1983,2.0,2.0,0,0,0,1
9675,5.60732,1996,1.0,5.0,0,0,0,1
9676,8.06342,2016,2.0,4.0,0,0,0,1
9677,3.99167,2007,2.0,5.0,1,0,0,0
9678,6.83687,2014,2.0,4.0,0,0,0,1
9679,8.78167,2014,2.0,2.0,0,1,0,0
9680,4.49967,2007,2.0,6.0,0,0,1,0
9681,5.68,2007,2.0,12.0,0,0,1,0
9682,6.58585,2016,2.0,8.0,0,0,1,0
9683,6.2786,2016,2.0,4.0,1,0,0,0
9684,6.42507,2003,2.0,4.0,0,0,0,1
9685,6.71913,1994,4.0,5.0,0,0,0,1
9686,6.44167,2018,4.0,6.0,0,0,1,0
9687,5.26867,2009,1.0,4.0,0,0,0,0
9688,5.943,2005,2.0,5.0,0,0,0,1
9689,6.9495,2018,1.0,7.0,0,0,1,0
9690,6.459,2018,2.0,4.0,0,0,0,0
9691,5.59073,2018,3.0,6.0,0,0,1,0
9692,5.90033,2006,2.0,2.0,1,0,0,0
9693,5.77767,2001,3.0,4.0,1,0,0,0
9694,6.72847,1972,2.0,2.0,0,0,0,1
9695,6.53423,2015,1.0,6.0,0,0,1,0
9696,6.64433,2017,2.0,4.0,0,0,0,1
9697,6.10099,2014,2.0,4.0,0,0,0,1
9698,7.32867,2009,6.0,22.0,0,0,1,0
9699,6.55611,2017,2.0,5.0,1,0,0,0
9700,6.006,1976,3.0,8.0,0,0,0,1
9701,5.74089,2007,2.0,8.0,0,0,1,0
9702,6.03649,2005,3.0,8.0,0,0,1,0
9703,5.91802,2003,1.0,6.0,0,0,1,0
9704,6.93873,1982,2.0,8.0,0,0,0,1
9705,6.36167,2003,3.0,6.0,0,0,0,1
9706,5.03926,1986,2.0,4.0,0,0,0,0
9707,5.67987,1961,2.0,6.0,0,0,1,0
9708,6.694,2008,1.0,2.0,0,0,0,1
9709,7.178,2012,1.0,20.0,0,0,1,0
9710,5.9008,1966,2.0,2.0,0,0,0,1
9711,5.82673,2016,2.0,4.0,0,0,0,0
9712,7.43333,2010,4.0,6.0,0,0,0,1
9713,6.18444,1994,2.0,2.0,1,0,0,0
9714,5.45333,1982,2.0,2.0,1,0,0,0
9715,6.24633,2012,2.0,4.0,1,0,0,0
9716,6.41267,2008,3.0,5.0,0,0,0,1
9717,6.68566,2012,3.0,6.0,0,0,0,1
9718,6.87157,2018,2.0,4.0,1,0,0,0
9719,6.40167,2015,2.0,8.0,0,0,1,0
9720,6.12933,2007,2.0,8.0,0,0,1,0
9721,6.16467,2003,2.0,5.0,1,0,0,0
9722,7.43033,2020,2.0,4.0,0,0,0,1
9723,8.20134,2019,1.0,1.0,0,0,0,1
9724,5.95302,1995,4.0,4.0,1,0,0,0
9725,6.76777,2021,1.0,6.0,0,0,1,0
9726,5.47315,2001,3.0,6.0,0,0,1,0
9727,5.35101,2000,2.0,6.0,0,0,0,1
9728,6.27517,1998,2.0,4.0,0,0,0,1
9729,7.17554,2019,2.0,4.0,1,0,0,0
9730,6.52181,2004,2.0,2.0,0,1,0,0
9731,7.11946,2001,1.0,2.0,0,0,0,1
9732,5.73658,2013,2.0,4.0,1,0,0,0
9733,7.25537,2017,1.0,5.0,0,0,0,1
9734,6.1562,1999,3.0,5.0,0,0,0,1
9735,5.71611,1993,3.0,5.0,1,0,0,0
9736,6.50101,2011,2.0,4.0,0,0,0,1
9737,5.77302,2007,2.0,4.0,1,0,0,0
9738,6.60268,2005,2.0,2.0,1,0,0,0
9739,6.51711,1997,2.0,4.0,0,0,0,1
9740,5.76474,2009,2.0,4.0,1,0,0,0
9741,6.74966,2019,2.0,5.0,0,0,0,0
9742,6.33286,2005,3.0,5.0,0,0,0,1
9743,7.68557,1996,2.0,6.0,0,0,0,1
9744,5.9439,2012,2.0,4.0,0,0,0,1
9745,6.58591,2013,2.0,5.0,0,0,0,0
9746,6.83423,2007,3.0,12.0,0,0,1,0
9747,6.13926,1999,2.0,6.0,0,0,0,1
9748,7.27559,2016,2.0,4.0,0,0,0,1
9749,7.39355,2011,1.0,1.0,0,0,0,1
9750,6.40667,2019,2.0,4.0,1,0,0,0
9751,6.19832,2007,2.0,4.0,1,0,0,0
9752,5.71242,2015,2.0,6.0,0,0,1,0
9753,6.77296,2020,2.0,5.0,1,0,0,0
9754,7.42953,1997,2.0,8.0,0,1,0,0
9755,6.92642,2020,2.0,2.0,0,0,0,0
9756,6.17148,2014,2.0,4.0,0,0,0,0
9757,8.27785,2017,1.0,4.0,0,0,0,1
9758,7.31946,2013,2.0,4.0,0,0,0,1
9759,6.2849,2008,2.0,4.0,1,0,0,0
9760,5.59014,2015,2.0,10.0,0,0,1,0
9761,6.15068,2001,3.0,5.0,0,0,0,1
9762,5.66266,1992,4.0,4.0,1,0,0,0
9763,5.61486,1981,2.0,2.0,1,0,0,0
9764,5.63455,2006,5.0,22.0,0,0,1,0
9765,5.58845,2007,2.0,5.0,0,0,0,1
9766,6.42063,2018,3.0,6.0,0,0,0,1
9767,6.23345,2007,2.0,2.0,0,0,0,1
9768,6.16223,2019,1.0,5.0,1,0,0,0
9769,7.16732,2021,1.0,2.0,1,0,0,0
9770,6.27128,2017,2.0,4.0,0,0,0,1
9771,6.75638,2016,3.0,8.0,0,0,1,0
9772,6.01486,1978,1.0,2.0,1,0,0,0
9773,5.36284,1991,4.0,4.0,1,0,0,0
9774,7.84966,2019,1.0,1.0,1,0,0,0
9775,6.46858,1992,2.0,2.0,0,0,0,1
9776,6.44838,2014,2.0,4.0,1,0,0,0
9777,8.09189,2016,1.0,2.0,0,1,0,0
9778,6.42581,2016,3.0,6.0,0,0,1,0
9779,5.48514,1983,2.0,4.0,1,0,0,0
9780,4.54682,2015,2.0,6.0,0,0,1,0
9781,5.88054,2006,2.0,4.0,0,0,0,0
9782,4.94928,2005,2.0,4.0,0,0,0,0
9783,6.11703,2016,1.0,5.0,1,0,0,0
9784,6.54383,2014,1.0,8.0,0,0,1,0
9785,6.57216,2017,2.0,4.0,0,0,0,1
9786,6.72109,2015,2.0,2.0,1,0,0,0
9787,7.69262,2021,2.0,4.0,0,0,0,1
9788,5.88689,2013,2.0,4.0,0,1,0,0
9789,4.99466,2009,2.0,7.0,0,0,0,1
9790,7.55541,2012,2.0,4.0,0,0,0,1
9791,7.69324,1986,2.0,2.0,0,1,0,0
9792,5.82823,2016,2.0,10.0,0,0,1,0
9793,6.15299,2010,2.0,4.0,1,0,0,0
9794,7.69524,2009,2.0,2.0,0,0,0,1
9795,7.27075,1993,2.0,4.0,0,0,0,1
9796,6.13878,2018,2.0,6.0,0,0,1,0
9797,7.4124,2004,4.0,12.0,0,0,1,0
9798,6.77942,2019,2.0,4.0,1,0,0,0
9799,6.39966,1954,2.0,4.0,0,0,0,1
9800,7.46639,2008,2.0,2.0,0,0,0,0
9801,6.60476,2015,2.0,5.0,0,0,0,1
9802,6.37755,1958,1.0,2.0,0,0,0,1
9803,6.11973,2020,2.0,6.0,0,0,1,0
9804,6.9227,2018,1.0,4.0,1,0,0,0
9805,4.54388,1992,2.0,6.0,0,0,1,0
9806,6.65422,2015,2.0,7.0,0,0,1,0
9807,6.15068,2003,2.0,8.0,0,0,0,1
9808,6.60014,2003,2.0,2.0,0,0,0,1
9809,7.39762,2012,2.0,2.0,0,0,0,1
9810,5.68231,2002,4.0,16.0,0,0,1,0
